epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
250,4514.41,1.07605,0.77062,1.27875,0.91691,0.81059,0.90085,0.67722,1.05407,0.61411,1.14062,0.0152094,0.0050698,0.0152094,0.0050698,0.0152094,0.0050698,0.0152094,0.0050698
251,4526.51,1.07388,0.75187,1.26849,0.91122,0.81239,0.90046,0.67739,1.05325,0.61285,1.13998,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
252,4538.58,1.08118,0.7569,1.27338,0.91579,0.81329,0.90252,0.67834,1.05087,0.61277,1.13842,0.0150906,0.0050302,0.0150906,0.0050302,0.0150906,0.0050302,0.0150906,0.0050302
253,4550.62,1.07758,0.76946,1.27492,0.91587,0.81386,0.90245,0.67855,1.04928,0.61204,1.1367,0.0150312,0.0050104,0.0150312,0.0050104,0.0150312,0.0050104,0.0150312,0.0050104
254,4562.67,1.0794,0.77038,1.27828,0.91425,0.81386,0.90268,0.67874,1.04907,0.61078,1.13642,0.0149718,0.0049906,0.0149718,0.0049906,0.0149718,0.0049906,0.0149718,0.0049906
255,4574.8,1.07885,0.76262,1.28037,0.91294,0.81605,0.90195,0.67968,1.04751,0.61011,1.1361,0.0149124,0.0049708,0.0149124,0.0049708,0.0149124,0.0049708,0.0149124,0.0049708
256,4586.89,1.06753,0.75409,1.26673,0.9141,0.81714,0.90179,0.67927,1.04683,0.6109,1.13561,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
257,4598.84,1.07687,0.74632,1.27109,0.91433,0.81562,0.90284,0.68047,1.04532,0.61018,1.13493,0.0147936,0.0049312,0.0147936,0.0049312,0.0147936,0.0049312,0.0147936,0.0049312
258,4610.77,1.0669,0.74503,1.26889,0.91815,0.81439,0.90389,0.67983,1.04491,0.60909,1.13473,0.0147342,0.0049114,0.0147342,0.0049114,0.0147342,0.0049114,0.0147342,0.0049114
259,4622.84,1.05273,0.74011,1.25886,0.91329,0.81659,0.90366,0.68126,1.04402,0.60837,1.13396,0.0146748,0.0048916,0.0146748,0.0048916,0.0146748,0.0048916,0.0146748,0.0048916
260,4634.89,1.07115,0.75361,1.26721,0.90743,0.82407,0.90254,0.68118,1.04377,0.60684,1.13391,0.0146154,0.0048718,0.0146154,0.0048718,0.0146154,0.0048718,0.0146154,0.0048718
261,4646.9,1.06491,0.74677,1.26241,0.9175,0.81349,0.90316,0.68196,1.04374,0.60659,1.13359,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
262,4659,1.04935,0.74665,1.26082,0.91381,0.81823,0.90205,0.68267,1.04438,0.60493,1.13332,0.0144966,0.0048322,0.0144966,0.0048322,0.0144966,0.0048322,0.0144966,0.0048322
263,4671.26,1.07299,0.7494,1.27028,0.91018,0.81864,0.90172,0.68239,1.04527,0.60385,1.13272,0.0144372,0.0048124,0.0144372,0.0048124,0.0144372,0.0048124,0.0144372,0.0048124
264,4683.51,1.06824,0.74839,1.25547,0.91036,0.82096,0.90221,0.68283,1.04441,0.60205,1.13151,0.0143778,0.0047926,0.0143778,0.0047926,0.0143778,0.0047926,0.0143778,0.0047926
265,4695.66,1.06879,0.7534,1.2664,0.9094,0.82181,0.90278,0.68278,1.04353,0.60176,1.13125,0.0143184,0.0047728,0.0143184,0.0047728,0.0143184,0.0047728,0.0143184,0.0047728
266,4707.84,1.06179,0.74608,1.25984,0.90799,0.8226,0.90308,0.68309,1.04257,0.60132,1.13056,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
267,4720.06,1.06027,0.73169,1.25646,0.90899,0.82151,0.90249,0.68336,1.0424,0.60039,1.12977,0.0141996,0.0047332,0.0141996,0.0047332,0.0141996,0.0047332,0.0141996,0.0047332
268,4732.19,1.07083,0.74955,1.26017,0.91264,0.82041,0.90254,0.68445,1.04252,0.60093,1.1295,0.0141402,0.0047134,0.0141402,0.0047134,0.0141402,0.0047134,0.0141402,0.0047134
269,4744.22,1.06544,0.73659,1.26216,0.90717,0.82314,0.90252,0.6852,1.04226,0.601,1.12954,0.0140808,0.0046936,0.0140808,0.0046936,0.0140808,0.0046936,0.0140808,0.0046936
270,4756.36,1.05527,0.73289,1.2599,0.90504,0.81932,0.90272,0.6851,1.0403,0.60124,1.12795,0.0140214,0.0046738,0.0140214,0.0046738,0.0140214,0.0046738,0.0140214,0.0046738
271,4768.47,1.05583,0.74011,1.25237,0.90801,0.81769,0.90335,0.68602,1.03923,0.60032,1.1273,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
272,4780.5,1.05145,0.73102,1.25421,0.91166,0.81681,0.90311,0.68555,1.03863,0.59944,1.12721,0.0139026,0.0046342,0.0139026,0.0046342,0.0139026,0.0046342,0.0139026,0.0046342
273,4792.44,1.0545,0.72974,1.25385,0.91279,0.8155,0.90343,0.68595,1.03825,0.59868,1.12599,0.0138432,0.0046144,0.0138432,0.0046144,0.0138432,0.0046144,0.0138432,0.0046144
274,4804.67,1.04678,0.74032,1.25166,0.91174,0.81441,0.90358,0.68647,1.03749,0.59826,1.12496,0.0137838,0.0045946,0.0137838,0.0045946,0.0137838,0.0045946,0.0137838,0.0045946
275,4817.08,1.04061,0.72442,1.24516,0.9102,0.81496,0.90301,0.68743,1.03654,0.59748,1.12415,0.0137244,0.0045748,0.0137244,0.0045748,0.0137244,0.0045748,0.0137244,0.0045748
276,4829.52,1.05058,0.73567,1.25268,0.91259,0.81496,0.90322,0.6878,1.03621,0.59733,1.12438,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
277,4841.76,1.03663,0.71993,1.23988,0.91705,0.81277,0.90338,0.68793,1.03595,0.59624,1.12389,0.0136056,0.0045352,0.0136056,0.0045352,0.0136056,0.0045352,0.0136056,0.0045352
278,4854.03,1.03923,0.71899,1.23903,0.91788,0.81386,0.90379,0.68822,1.0354,0.59541,1.12304,0.0135462,0.0045154,0.0135462,0.0045154,0.0135462,0.0045154,0.0135462,0.0045154
279,4866.21,1.0395,0.70701,1.24532,0.9214,0.81059,0.90384,0.68862,1.0348,0.59596,1.12252,0.0134868,0.0044956,0.0134868,0.0044956,0.0134868,0.0044956,0.0134868,0.0044956
280,4878.24,1.04209,0.70626,1.24341,0.9166,0.81591,0.90467,0.68971,1.03444,0.59432,1.12175,0.0134274,0.0044758,0.0134274,0.0044758,0.0134274,0.0044758,0.0134274,0.0044758
281,4890.48,1.02699,0.71103,1.23665,0.91732,0.81605,0.90459,0.68911,1.03346,0.59352,1.12116,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
282,4902.75,1.03144,0.71419,1.23788,0.91592,0.8155,0.90438,0.68911,1.03299,0.59302,1.12096,0.0133086,0.0044362,0.0133086,0.0044362,0.0133086,0.0044362,0.0133086,0.0044362
283,4915.14,1.03866,0.72719,1.24701,0.92583,0.81059,0.90412,0.68886,1.03322,0.59384,1.12078,0.0132492,0.0044164,0.0132492,0.0044164,0.0132492,0.0044164,0.0132492,0.0044164
284,4927.3,1.04009,0.72503,1.24563,0.91653,0.81714,0.90348,0.68872,1.03271,0.59284,1.12032,0.0131898,0.0043966,0.0131898,0.0043966,0.0131898,0.0043966,0.0131898,0.0043966
285,4939.31,1.03713,0.71907,1.23963,0.91825,0.8155,0.90451,0.68942,1.03185,0.59262,1.11974,0.0131304,0.0043768,0.0131304,0.0043768,0.0131304,0.0043768,0.0131304,0.0043768
286,4952.93,1.04011,0.73088,1.2402,0.91715,0.81578,0.90426,0.6895,1.03108,0.59262,1.11889,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
287,4971.23,1.03674,0.72513,1.24695,0.91434,0.81987,0.90436,0.69014,1.03065,0.59322,1.11861,0.0130116,0.0043372,0.0130116,0.0043372,0.0130116,0.0043372,0.0130116,0.0043372
288,4983.33,1.02401,0.72097,1.23831,0.91503,0.81709,0.90484,0.69007,1.02988,0.59322,1.11752,0.0129522,0.0043174,0.0129522,0.0043174,0.0129522,0.0043174,0.0129522,0.0043174
289,4995.35,1.04742,0.72621,1.25279,0.91883,0.8155,0.9045,0.6892,1.02927,0.5928,1.11731,0.0128928,0.0042976,0.0128928,0.0042976,0.0128928,0.0042976,0.0128928,0.0042976
290,5007.37,1.02865,0.71456,1.2444,0.91341,0.81769,0.90404,0.68947,1.02913,0.59267,1.11719,0.0128334,0.0042778,0.0128334,0.0042778,0.0128334,0.0042778,0.0128334,0.0042778
291,5019.41,1.03905,0.71979,1.23909,0.91527,0.81987,0.90467,0.6896,1.02775,0.59323,1.11663,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
292,5035.19,1.03306,0.71229,1.23898,0.91636,0.81823,0.9035,0.68938,1.02765,0.59276,1.1164,0.0127146,0.0042382,0.0127146,0.0042382,0.0127146,0.0042382,0.0127146,0.0042382
293,5051.83,1.03042,0.716,1.24569,0.91716,0.81823,0.90456,0.69041,1.0272,0.59311,1.11603,0.0126552,0.0042184,0.0126552,0.0042184,0.0126552,0.0042184,0.0126552,0.0042184
294,5063.96,1.02374,0.71314,1.23602,0.91572,0.81844,0.90495,0.69105,1.02714,0.59216,1.11564,0.0125958,0.0041986,0.0125958,0.0041986,0.0125958,0.0041986,0.0125958,0.0041986
295,5076.29,1.02513,0.70627,1.23351,0.91721,0.81659,0.90526,0.6903,1.02694,0.59133,1.11531,0.0125364,0.0041788,0.0125364,0.0041788,0.0125364,0.0041788,0.0125364,0.0041788
296,5088.43,1.03439,0.71341,1.23849,0.91782,0.81689,0.90516,0.69056,1.02658,0.59062,1.11479,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
297,5100.64,1.02756,0.70965,1.2378,0.91992,0.81511,0.9053,0.69078,1.0257,0.59097,1.11432,0.0124176,0.0041392,0.0124176,0.0041392,0.0124176,0.0041392,0.0124176,0.0041392
298,5112.68,1.02286,0.70099,1.23605,0.91832,0.81622,0.90537,0.69152,1.02455,0.59035,1.11361,0.0123582,0.0041194,0.0123582,0.0041194,0.0123582,0.0041194,0.0123582,0.0041194
299,5124.77,1.01654,0.70184,1.2318,0.91978,0.81496,0.90602,0.69165,1.02348,0.58955,1.11316,0.0122988,0.0040996,0.0122988,0.0040996,0.0122988,0.0040996,0.0122988,0.0040996
300,5136.79,1.03656,0.71244,1.23772,0.92083,0.81714,0.90673,0.69134,1.0231,0.58933,1.11271,0.0122394,0.0040798,0.0122394,0.0040798,0.0122394,0.0040798,0.0122394,0.0040798
301,5155.1,1.02015,0.70169,1.23274,0.92327,0.8155,0.90691,0.69164,1.02287,0.58893,1.11228,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
302,5170.78,1.02386,0.7035,1.22951,0.92247,0.81187,0.90545,0.69186,1.02216,0.58831,1.11183,0.0121206,0.0040402,0.0121206,0.0040402,0.0121206,0.0040402,0.0121206,0.0040402
303,5190.83,1.03592,0.7158,1.23826,0.91967,0.81659,0.90588,0.69205,1.02154,0.58784,1.11126,0.0120612,0.0040204,0.0120612,0.0040204,0.0120612,0.0040204,0.0120612,0.0040204
304,5204.38,1.01956,0.70016,1.23063,0.91937,0.81531,0.90558,0.69196,1.02162,0.58804,1.1113,0.0120018,0.0040006,0.0120018,0.0040006,0.0120018,0.0040006,0.0120018,0.0040006
305,5222.7,1.02176,0.71264,1.23143,0.92152,0.81405,0.90597,0.6923,1.02106,0.58813,1.11081,0.0119424,0.0039808,0.0119424,0.0039808,0.0119424,0.0039808,0.0119424,0.0039808
306,5240.53,1.01691,0.7008,1.22776,0.921,0.81452,0.90588,0.69209,1.0204,0.58819,1.1102,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
307,5257.02,1.01181,0.70465,1.22917,0.92096,0.81496,0.90551,0.69255,1.02002,0.58813,1.11001,0.0118236,0.0039412,0.0118236,0.0039412,0.0118236,0.0039412,0.0118236,0.0039412
308,5272.73,1.01681,0.69877,1.22965,0.92124,0.81496,0.90585,0.69273,1.01977,0.58822,1.10996,0.0117642,0.0039214,0.0117642,0.0039214,0.0117642,0.0039214,0.0117642,0.0039214
309,5294.15,1.02412,0.71105,1.22941,0.91999,0.81496,0.90629,0.69353,1.01924,0.58846,1.10959,0.0117048,0.0039016,0.0117048,0.0039016,0.0117048,0.0039016,0.0117048,0.0039016
310,5307.87,1.00502,0.69633,1.22287,0.92055,0.81587,0.90593,0.69279,1.01865,0.58792,1.10911,0.0116454,0.0038818,0.0116454,0.0038818,0.0116454,0.0038818,0.0116454,0.0038818
311,5326.33,1.02335,0.71317,1.23371,0.91969,0.81659,0.9061,0.69305,1.01773,0.58751,1.10855,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
312,5343.48,1.01294,0.70017,1.22415,0.91892,0.81714,0.90675,0.69344,1.01745,0.58689,1.10845,0.0115266,0.0038422,0.0115266,0.0038422,0.0115266,0.0038422,0.0115266,0.0038422
313,5356.46,0.9992,0.69183,1.21857,0.91842,0.81733,0.90702,0.69381,1.01733,0.58713,1.10857,0.0114672,0.0038224,0.0114672,0.0038224,0.0114672,0.0038224,0.0114672,0.0038224
314,5379.11,1.00912,0.70338,1.22478,0.91954,0.81719,0.90613,0.69363,1.01738,0.58671,1.10836,0.0114078,0.0038026,0.0114078,0.0038026,0.0114078,0.0038026,0.0114078,0.0038026
315,5404.26,1.00563,0.6929,1.22018,0.92322,0.81496,0.90626,0.69344,1.01697,0.58606,1.10784,0.0113484,0.0037828,0.0113484,0.0037828,0.0113484,0.0037828,0.0113484,0.0037828
316,5423.63,1.00647,0.69461,1.22408,0.92118,0.8155,0.90647,0.6935,1.01611,0.58613,1.10731,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
317,5449.11,1.00038,0.6899,1.21361,0.92129,0.8155,0.90632,0.69438,1.01553,0.58574,1.10694,0.0112296,0.0037432,0.0112296,0.0037432,0.0112296,0.0037432,0.0112296,0.0037432
318,5469.95,1.01358,0.69738,1.223,0.91033,0.82478,0.9071,0.69423,1.01552,0.58543,1.10697,0.0111702,0.0037234,0.0111702,0.0037234,0.0111702,0.0037234,0.0111702,0.0037234
319,5492.91,1.00251,0.69406,1.22498,0.91232,0.82369,0.90662,0.69461,1.01543,0.58463,1.10692,0.0111108,0.0037036,0.0111108,0.0037036,0.0111108,0.0037036,0.0111108,0.0037036
320,5514.91,0.99848,0.68735,1.2153,0.90677,0.82824,0.90665,0.69398,1.01543,0.5847,1.10694,0.0110514,0.0036838,0.0110514,0.0036838,0.0110514,0.0036838,0.0110514,0.0036838
321,5534.59,0.99484,0.68957,1.21916,0.90415,0.82902,0.9071,0.69436,1.01526,0.58427,1.10681,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
322,5556.95,1.00925,0.69847,1.22114,0.90424,0.83079,0.90716,0.69469,1.01529,0.58396,1.107,0.0109326,0.0036442,0.0109326,0.0036442,0.0109326,0.0036442,0.0109326,0.0036442
323,5578.9,1.01126,0.69517,1.22704,0.90421,0.83079,0.90695,0.6948,1.01527,0.5839,1.10709,0.0108732,0.0036244,0.0108732,0.0036244,0.0108732,0.0036244,0.0108732,0.0036244
324,5597.91,1.00103,0.68655,1.21918,0.90322,0.83032,0.90681,0.69487,1.01482,0.58289,1.10677,0.0108138,0.0036046,0.0108138,0.0036046,0.0108138,0.0036046,0.0108138,0.0036046
325,5619.72,0.99537,0.67293,1.21823,0.90338,0.83185,0.9074,0.69506,1.01426,0.58274,1.10638,0.0107544,0.0035848,0.0107544,0.0035848,0.0107544,0.0035848,0.0107544,0.0035848
326,5642.69,1.00288,0.6949,1.21669,0.90293,0.83265,0.90762,0.69528,1.01366,0.58214,1.10624,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
327,5661.91,0.98087,0.66834,1.20784,0.90252,0.83297,0.90773,0.69479,1.01365,0.58208,1.10609,0.0106356,0.0035452,0.0106356,0.0035452,0.0106356,0.0035452,0.0106356,0.0035452
328,5682.64,0.98969,0.67359,1.20503,0.90264,0.83515,0.90789,0.69559,1.01357,0.58189,1.10608,0.0105762,0.0035254,0.0105762,0.0035254,0.0105762,0.0035254,0.0105762,0.0035254
329,5705.24,0.97918,0.67207,1.20876,0.90207,0.83462,0.90734,0.69576,1.01328,0.58137,1.10629,0.0105168,0.0035056,0.0105168,0.0035056,0.0105168,0.0035056,0.0105168,0.0035056
330,5724.44,0.98871,0.67426,1.20897,0.90473,0.8346,0.90784,0.69643,1.01329,0.5816,1.10617,0.0104574,0.0034858,0.0104574,0.0034858,0.0104574,0.0034858,0.0104574,0.0034858
331,5748.91,0.98745,0.673,1.20229,0.90273,0.83586,0.90751,0.69596,1.01297,0.58123,1.10604,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
332,5769.61,0.98742,0.66923,1.20734,0.9032,0.83526,0.90657,0.69598,1.01256,0.5811,1.10551,0.0103386,0.0034462,0.0103386,0.0034462,0.0103386,0.0034462,0.0103386,0.0034462
333,5785.45,0.97207,0.66731,1.19908,0.90426,0.8357,0.90685,0.69679,1.01277,0.58139,1.10525,0.0102792,0.0034264,0.0102792,0.0034264,0.0102792,0.0034264,0.0102792,0.0034264
334,5803.66,0.99175,0.679,1.20862,0.90419,0.83461,0.90676,0.6966,1.01183,0.58084,1.10437,0.0102198,0.0034066,0.0102198,0.0034066,0.0102198,0.0034066,0.0102198,0.0034066
335,5817.89,0.97904,0.67543,1.20558,0.90616,0.83279,0.90689,0.69651,1.0112,0.58035,1.10392,0.0101604,0.0033868,0.0101604,0.0033868,0.0101604,0.0033868,0.0101604,0.0033868
336,5835.58,0.98388,0.68361,1.21149,0.90688,0.8346,0.90794,0.69682,1.01166,0.57987,1.10451,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
337,5848.91,0.98453,0.68272,1.20953,0.90628,0.83397,0.90727,0.69654,1.01133,0.57997,1.10442,0.0100416,0.0033472,0.0100416,0.0033472,0.0100416,0.0033472,0.0100416,0.0033472
338,5866.43,0.9747,0.67195,1.19818,0.90787,0.83377,0.90783,0.69674,1.01116,0.57991,1.10427,0.0099822,0.0033274,0.0099822,0.0033274,0.0099822,0.0033274,0.0099822,0.0033274
339,5880,0.97915,0.66477,1.1985,0.90674,0.83406,0.90822,0.69641,1.01053,0.58003,1.10334,0.0099228,0.0033076,0.0099228,0.0033076,0.0099228,0.0033076,0.0099228,0.0033076
340,5897.08,0.98492,0.67407,1.20823,0.90891,0.83338,0.90816,0.69582,1.01046,0.58025,1.10317,0.0098634,0.0032878,0.0098634,0.0032878,0.0098634,0.0032878,0.0098634,0.0032878
341,5910.35,0.98228,0.67087,1.20125,0.90885,0.83277,0.90792,0.69645,1.01005,0.58011,1.10275,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
342,5929.56,0.98309,0.67425,1.20332,0.90892,0.83342,0.90824,0.69654,1.00979,0.58015,1.10258,0.0097446,0.0032482,0.0097446,0.0032482,0.0097446,0.0032482,0.0097446,0.0032482
343,5942.66,0.9755,0.66465,1.19753,0.90808,0.83461,0.90839,0.69622,1.00987,0.58048,1.10246,0.0096852,0.0032284,0.0096852,0.0032284,0.0096852,0.0032284,0.0096852,0.0032284
344,5961.52,0.9656,0.66262,1.19267,0.90773,0.83461,0.90805,0.69636,1.00985,0.58011,1.10234,0.0096258,0.0032086,0.0096258,0.0032086,0.0096258,0.0032086,0.0096258,0.0032086
345,5974.58,0.96863,0.66361,1.19696,0.90903,0.83451,0.90849,0.69717,1.00992,0.58008,1.10231,0.0095664,0.0031888,0.0095664,0.0031888,0.0095664,0.0031888,0.0095664,0.0031888
346,5993.68,0.96842,0.66341,1.19543,0.90968,0.83461,0.90862,0.69705,1.01003,0.58042,1.10223,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
347,6007.42,0.96618,0.6624,1.19069,0.91269,0.83307,0.90903,0.69747,1.00974,0.57983,1.10199,0.0094476,0.0031492,0.0094476,0.0031492,0.0094476,0.0031492,0.0094476,0.0031492
348,6026.51,0.97038,0.66053,1.19316,0.90856,0.8352,0.90863,0.69789,1.0093,0.57977,1.10175,0.0093882,0.0031294,0.0093882,0.0031294,0.0093882,0.0031294,0.0093882,0.0031294
349,6040.06,0.97472,0.6617,1.19171,0.90899,0.83411,0.90846,0.69829,1.00939,0.57944,1.10179,0.0093288,0.0031096,0.0093288,0.0031096,0.0093288,0.0031096,0.0093288,0.0031096
350,6057.96,0.96664,0.65471,1.19744,0.90908,0.8357,0.9087,0.69813,1.00926,0.57911,1.10169,0.0092694,0.0030898,0.0092694,0.0030898,0.0092694,0.0030898,0.0092694,0.0030898
351,6072.95,0.97571,0.66093,1.19812,0.90884,0.8357,0.90887,0.69798,1.00898,0.57904,1.1013,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
352,6089.3,0.95822,0.65026,1.1874,0.9079,0.83624,0.9087,0.6981,1.00916,0.57907,1.10128,0.0091506,0.0030502,0.0091506,0.0030502,0.0091506,0.0030502,0.0091506,0.0030502
353,6105.65,0.95349,0.64207,1.18432,0.90738,0.83734,0.90895,0.69812,1.00914,0.57905,1.1013,0.0090912,0.0030304,0.0090912,0.0030304,0.0090912,0.0030304,0.0090912,0.0030304
354,6124.69,0.96132,0.64839,1.18512,0.90974,0.8357,0.90871,0.6976,1.0088,0.57908,1.10126,0.0090318,0.0030106,0.0090318,0.0030106,0.0090318,0.0030106,0.0090318,0.0030106
355,6139.93,0.96781,0.65698,1.19144,0.90806,0.83788,0.90863,0.69771,1.00847,0.57914,1.10113,0.0089724,0.0029908,0.0089724,0.0029908,0.0089724,0.0029908,0.0089724,0.0029908
356,6156.32,0.95274,0.65523,1.19157,0.90877,0.83738,0.90877,0.69773,1.00827,0.57884,1.1006,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
357,6173.38,0.9591,0.65152,1.18934,0.90969,0.83575,0.90871,0.69828,1.0081,0.57867,1.10066,0.0088536,0.0029512,0.0088536,0.0029512,0.0088536,0.0029512,0.0088536,0.0029512
358,6187.77,0.96173,0.65504,1.18332,0.90974,0.83629,0.90874,0.69799,1.0076,0.57868,1.10043,0.0087942,0.0029314,0.0087942,0.0029314,0.0087942,0.0029314,0.0087942,0.0029314
359,6205.63,0.9551,0.64166,1.1864,0.91035,0.83406,0.90848,0.69822,1.00754,0.57877,1.1003,0.0087348,0.0029116,0.0087348,0.0029116,0.0087348,0.0029116,0.0087348,0.0029116
360,6218.75,0.95657,0.64936,1.19022,0.91075,0.83406,0.90864,0.69871,1.00771,0.57848,1.10072,0.0086754,0.0028918,0.0086754,0.0028918,0.0086754,0.0028918,0.0086754,0.0028918
361,6238.36,0.9583,0.64071,1.18799,0.91173,0.83446,0.90865,0.6988,1.00768,0.5784,1.10059,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
362,6251.35,0.95358,0.65495,1.19143,0.91066,0.83455,0.90862,0.69853,1.00786,0.57818,1.10052,0.0085566,0.0028522,0.0085566,0.0028522,0.0085566,0.0028522,0.0085566,0.0028522
363,6270.29,0.95975,0.65142,1.19726,0.91125,0.8351,0.90876,0.6995,1.00807,0.57825,1.10052,0.0084972,0.0028324,0.0084972,0.0028324,0.0084972,0.0028324,0.0084972,0.0028324
364,6286.97,0.94114,0.64205,1.18619,0.91114,0.8357,0.90891,0.69966,1.00789,0.57786,1.10043,0.0084378,0.0028126,0.0084378,0.0028126,0.0084378,0.0028126,0.0084378,0.0028126
365,6305.18,0.95314,0.65286,1.18491,0.91132,0.83581,0.90851,0.69981,1.0076,0.57788,1.10031,0.0083784,0.0027928,0.0083784,0.0027928,0.0083784,0.0027928,0.0083784,0.0027928
366,6318.26,0.96118,0.66173,1.19121,0.91162,0.83679,0.90864,0.69952,1.00714,0.57796,1.1001,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
367,6336.84,0.93958,0.63829,1.18083,0.91088,0.83691,0.90867,0.69974,1.00682,0.57744,1.09995,0.0082596,0.0027532,0.0082596,0.0027532,0.0082596,0.0027532,0.0082596,0.0027532
368,6350.04,0.94275,0.63914,1.18266,0.9098,0.83685,0.90871,0.69948,1.00662,0.57705,1.09975,0.0082002,0.0027334,0.0082002,0.0027334,0.0082002,0.0027334,0.0082002,0.0027334
369,6369.85,0.94647,0.65468,1.18281,0.91039,0.83736,0.90901,0.69973,1.0063,0.5771,1.09955,0.0081408,0.0027136,0.0081408,0.0027136,0.0081408,0.0027136,0.0081408,0.0027136
370,6383.21,0.94317,0.6425,1.1805,0.9114,0.83734,0.90879,0.69991,1.00635,0.57701,1.09961,0.0080814,0.0026938,0.0080814,0.0026938,0.0080814,0.0026938,0.0080814,0.0026938
371,6402.28,0.9473,0.64865,1.17961,0.91258,0.83734,0.90915,0.70008,1.00623,0.57671,1.09971,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
372,6415.25,0.9481,0.65009,1.17598,0.9127,0.83734,0.90963,0.70025,1.0057,0.57603,1.09903,0.0079626,0.0026542,0.0079626,0.0026542,0.0079626,0.0026542,0.0079626,0.0026542
373,6432.05,0.92749,0.6367,1.17527,0.91305,0.8369,0.90948,0.70006,1.00503,0.57618,1.09868,0.0079032,0.0026344,0.0079032,0.0026344,0.0079032,0.0026344,0.0079032,0.0026344
374,6446.99,0.92447,0.63767,1.17472,0.91199,0.83734,0.90987,0.70036,1.00457,0.57588,1.09825,0.0078438,0.0026146,0.0078438,0.0026146,0.0078438,0.0026146,0.0078438,0.0026146
